GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2017,2018,2019,2020,2021,2022
 "49003","Box Elder, UT",7,CAGDP9,70,"62","   Health care and social assistance ","Thousands of chained 2017 dollars",85441,92556,98311,90918,93834,100806
 "49003","Box Elder, UT",7,CAGDP9,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of chained 2017 dollars",43546,47516,49503,43986,53723,56828
 "49003","Box Elder, UT",7,CAGDP9,76,"71","   Arts, entertainment, and recreation ","Thousands of chained 2017 dollars",5861,6088,5926,5427,8330,10259
 "49003","Box Elder, UT",7,CAGDP9,79,"72","   Accommodation and food services ","Thousands of chained 2017 dollars",37685,41428,43577,38556,45382,46615
 "49003","Box Elder, UT",7,CAGDP9,82,"81","  Other services (except government and government enterprises) ","Thousands of chained 2017 dollars",57830,55231,54836,62303,66445,63879
 "49003","Box Elder, UT",7,CAGDP9,83,"92","Government and government enterprises ","Thousands of chained 2017 dollars",195175,195213,202471,205529,209676,212875
 "49003","Box Elder, UT",7,CAGDP9,87,"11,21","Natural resources and mining ","Thousands of chained 2017 dollars",102918,17032,111680,123701,19381,51526
 "49003","Box Elder, UT",7,CAGDP9,88,"42,44-45","Trade ","Thousands of chained 2017 dollars",197295,199297,191468,186431,172383,170810
 "49003","Box Elder, UT",7,CAGDP9,89,"22,48-49","Transportation and utilities ","Thousands of chained 2017 dollars",123792,122452,(D),140830,160100,144347
 "49003","Box Elder, UT",7,CAGDP9,90,"31-33,51","Manufacturing and information ","Thousands of chained 2017 dollars",999003,999069,984744,1006819,1144019,1290391
 "49003","Box Elder, UT",7,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2017 dollars",1210314,1135213,1223368,1282592,1331100,1507103
 "49003","Box Elder, UT",7,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2017 dollars",855800,936544,910169,910054,925028,901992
 "49005","Cache, UT",7,CAGDP9,1,"...","All industry total ","Thousands of chained 2017 dollars",5322111,5812994,5942126,5962375,6379526,6371260
 "49005","Cache, UT",7,CAGDP9,2,"..."," Private industries ","Thousands of chained 2017 dollars",4509884,5002232,5119583,5153910,5566407,5533565
 "49005","Cache, UT",7,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of chained 2017 dollars",99940,124651,(D),94922,88634,98022
 "49005","Cache, UT",7,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of chained 2017 dollars",3179,3977,4166,3970,4647,(D)
 "49005","Cache, UT",7,CAGDP9,10,"22","  Utilities ","Thousands of chained 2017 dollars",12886,14700,(D),24804,27838,(D)
 "49005","Cache, UT",7,CAGDP9,11,"23","  Construction ","Thousands of chained 2017 dollars",283094,303415,328342,411052,409590,402434
 "49005","Cache, UT",7,CAGDP9,12,"31-33","  Manufacturing ","Thousands of chained 2017 dollars",1147718,1393669,1363351,1429511,1616282,1493457
 "49005","Cache, UT",7,CAGDP9,13,"321,327-339","   Durable goods manufacturing ","Thousands of chained 2017 dollars",432431,470188,470414,563543,827415,591131
 "49005","Cache, UT",7,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of chained 2017 dollars",715286,923446,892952,867064,798196,903198
 "49005","Cache, UT",7,CAGDP9,34,"42","  Wholesale trade ","Thousands of chained 2017 dollars",167182,173820,180604,199500,208558,209332
 "49005","Cache, UT",7,CAGDP9,35,"44-45","  Retail trade ","Thousands of chained 2017 dollars",393307,421127,441137,467750,484289,487337
 "49005","Cache, UT",7,CAGDP9,36,"48-49","  Transportation and warehousing ","Thousands of chained 2017 dollars",98276,97357,81963,82157,80503,74356
 "49005","Cache, UT",7,CAGDP9,45,"51","  Information ","Thousands of chained 2017 dollars",74273,81619,93569,100035,116519,132704
 "49005","Cache, UT",7,CAGDP9,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of chained 2017 dollars",1043013,1104787,1104315,931247,1026545,(D)
 "49005","Cache, UT",7,CAGDP9,51,"52","   Finance and insurance ","Thousands of chained 2017 dollars",156258,116046,121674,128793,142064,139488
 "49005","Cache, UT",7,CAGDP9,56,"53","   Real estate and rental and leasing ","Thousands of chained 2017 dollars",886755,991281,984737,802543,884573,(D)
 "49005","Cache, UT",7,CAGDP9,59,"54,55,56","  Professional and business services ","Thousands of chained 2017 dollars",515720,593971,672534,708901,734644,746048
 "49005","Cache, UT",7,CAGDP9,60,"54","   Professional, scientific, and technical services ","Thousands of chained 2017 dollars",319263,379263,437598,473544,534061,585322
 "49005","Cache, UT",7,CAGDP9,64,"55","   Management of companies and enterprises ","Thousands of chained 2017 dollars",31230,34922,41698,40791,95161,75877
 "49005","Cache, UT",7,CAGDP9,65,"56","   Administrative and support and waste management and remediation services ","Thousands of chained 2017 dollars",165227,179782,193421,194814,113803,93111
 "49005","Cache, UT",7,CAGDP9,68,"61,62","  Educational services, health care, and social assistance ","Thousands of chained 2017 dollars",377880,391912,422125,412381,453895,483775
 "49005","Cache, UT",7,CAGDP9,69,"61","   Educational services ","Thousands of chained 2017 dollars",26343,29853,34841,33734,36752,41340
 "49005","Cache, UT",7,CAGDP9,70,"62","   Health care and social assistance ","Thousands of chained 2017 dollars",351537,362046,387233,378603,417102,442352
 "49005","Cache, UT",7,CAGDP9,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of chained 2017 dollars",145990,148473,149188,124385,153947,167442
 "49005","Cache, UT",7,CAGDP9,76,"71","   Arts, entertainment, and recreation ","Thousands of chained 2017 dollars",40076,38115,32091,23393,29459,34731
 "49005","Cache, UT",7,CAGDP9,79,"72","   Accommodation and food services ","Thousands of chained 2017 dollars",105914,110343,116976,100837,124310,132698
 "49005","Cache, UT",7,CAGDP9,82,"81","  Other services (except government and government enterprises) ","Thousands of chained 2017 dollars",147426,151547,154943,166344,168514,166307
 "49005","Cache, UT",7,CAGDP9,83,"92","Government and government enterprises ","Thousands of chained 2017 dollars",812228,811347,823245,809694,816437,840682
 "49005","Cache, UT",7,CAGDP9,87,"11,21","Natural resources and mining ","Thousands of chained 2017 dollars",103118,128628,(D),98932,93243,(D)
 "49005","Cache, UT",7,CAGDP9,88,"42,44-45","Trade ","Thousands of chained 2017 dollars",560488,594897,621640,667332,692906,696739
 "49005","Cache, UT",7,CAGDP9,89,"22,48-49","Transportation and utilities ","Thousands of chained 2017 dollars",111162,112038,(D),106515,107800,(D)
 "49005","Cache, UT",7,CAGDP9,90,"31-33,51","Manufacturing and information ","Thousands of chained 2017 dollars",1221991,1475387,1456528,1529015,1731888,1622261
 "49005","Cache, UT",7,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2017 dollars",1533930,1825023,(D),1947202,2124282,(D)
 "49005","Cache, UT",7,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2017 dollars",2975953,3178642,(D),3209251,3445318,(D)
 "49007","Carbon, UT",7,CAGDP9,1,"...","All industry total ","Thousands of chained 2017 dollars",945663,990700,1099917,1145823,1060616,967164
 "49007","Carbon, UT",7,CAGDP9,2,"..."," Private industries ","Thousands of chained 2017 dollars",810333,856933,967635,1015778,930730,835290
 "49007","Carbon, UT",7,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of chained 2017 dollars",2760,1444,598,443,623,1454
 "49007","Carbon, UT",7,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of chained 2017 dollars",258623,307208,388849,448060,347493,265366
 "49007","Carbon, UT",7,CAGDP9,10,"22","  Utilities ","Thousands of chained 2017 dollars",31288,32889,35266,43863,50903,57317
 "49007","Carbon, UT",7,CAGDP9,11,"23","  Construction ","Thousands of chained 2017 dollars",32064,31125,28982,28328,36149,32454
 "49007","Carbon, UT",7,CAGDP9,12,"31-33","  Manufacturing ","Thousands of chained 2017 dollars",32979,38181,41417,43384,45580,44312
