GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2017,2018,2019,2020,2021,2022
 "10005","Sussex, DE",2,CAGDP9,65,"56","   Administrative and support and waste management and remediation services ","Thousands of chained 2017 dollars",291725,324968,349546,334597,404714,452769
 "10005","Sussex, DE",2,CAGDP9,68,"61,62","  Educational services, health care, and social assistance ","Thousands of chained 2017 dollars",978803,1003907,1048112,1037509,1104797,1146950
 "10005","Sussex, DE",2,CAGDP9,69,"61","   Educational services ","Thousands of chained 2017 dollars",20612,19990,19798,18134,20922,25868
 "10005","Sussex, DE",2,CAGDP9,70,"62","   Health care and social assistance ","Thousands of chained 2017 dollars",958191,983922,1028333,1019418,1083888,1121035
 "10005","Sussex, DE",2,CAGDP9,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of chained 2017 dollars",581968,627486,649799,488726,673564,707576
 "10005","Sussex, DE",2,CAGDP9,76,"71","   Arts, entertainment, and recreation ","Thousands of chained 2017 dollars",60484,59852,62699,(D),67515,75797
 "10005","Sussex, DE",2,CAGDP9,79,"72","   Accommodation and food services ","Thousands of chained 2017 dollars",521484,567629,587095,(D),606016,631808
 "10005","Sussex, DE",2,CAGDP9,82,"81","  Other services (except government and government enterprises) ","Thousands of chained 2017 dollars",232452,241776,246015,225314,245673,254940
 "10005","Sussex, DE",2,CAGDP9,83,"92","Government and government enterprises ","Thousands of chained 2017 dollars",812019,854015,851345,852431,867438,885853
 "10005","Sussex, DE",2,CAGDP9,87,"11,21","Natural resources and mining ","Thousands of chained 2017 dollars",(D),(D),396128,216165,338102,(D)
 "10005","Sussex, DE",2,CAGDP9,88,"42,44-45","Trade ","Thousands of chained 2017 dollars",1008448,1031790,1062460,1053188,(D),1028356
 "10005","Sussex, DE",2,CAGDP9,89,"22,48-49","Transportation and utilities ","Thousands of chained 2017 dollars",239216,234563,238296,242426,(D),(D)
 "10005","Sussex, DE",2,CAGDP9,90,"31-33,51","Manufacturing and information ","Thousands of chained 2017 dollars",(D),(D),1412358,1416436,1511012,1616815
 "10005","Sussex, DE",2,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2017 dollars",2406751,2462046,2490852,2367043,2612208,(D)
 "10005","Sussex, DE",2,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2017 dollars",8972970,9417854,10462247,10102250,10668775,(D)
"Note: See the included footnote file."
"CAGDP9: Real GDP by county and metropolitan area 1/"
"Last updated: December 7, 2023 -- new statistics for 2022, revised statistics for 2017-2021."
"U.S. Bureau of Economic Analysis"
